ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime
11263,Others-CCCPS119a,2803,26.14754061,91.72797041,657,cycle,high,7,0,17-11-2016,13:31:00
11264,Others-CCCPS119a,2803,26.14754061,91.72797041,638,car,high,6,0,17-11-2016,14:04:00
11265,Others-CCCPS119a,2803,26.14754061,91.72797041,604,car,average,5,0,17-11-2016,14:30:00
11266,Others-CCCPS119a,2803,26.14754061,91.72797041,594,bike,average,4,0,17-11-2016,14:58:00
11267,Others-CCCPS119a,2803,26.14754061,91.72797041,551,car,low,3,0,17-11-2016,15:30:00
11268,Others-CCCPS119a,2803,26.14754061,91.72797041,518,car,low,3,0,17-11-2016,15:58:00
11269,Others-CCCPS119a,2803,26.14754061,91.72797041,467,car,average,3,0,17-11-2016,16:31:00
11270,Others-CCCPS119a,2803,26.14754061,91.72797041,197,car,low,2,0,18-11-2016,08:01:00
11271,Others-CCCPS119a,2803,26.14754061,91.72797041,197,truck,low,2,0,18-11-2016,08:01:00
11272,Others-CCCPS119a,2803,26.14754061,91.72797041,256,car,low,2,0,18-11-2016,08:27:00
11273,Others-CCCPS119a,2803,26.14754061,91.72797041,387,bike,low,3,0,18-11-2016,09:27:00
11274,Others-CCCPS119a,2803,26.14754061,91.72797041,440,car,low,3,0,18-11-2016,10:01:00
11275,Others-CCCPS119a,2803,26.14754061,91.72797041,474,cycle,low,4,0,18-11-2016,10:27:00
11276,Others-CCCPS119a,2803,26.14754061,91.72797041,531,car,average,6,0,18-11-2016,11:01:00
11277,Others-CCCPS119a,2803,26.14754061,91.72797041,572,truck,high,8,0,18-11-2016,11:34:00
11278,Others-CCCPS119a,2803,26.14754061,91.72797041,604,car,high,9,0,18-11-2016,12:01:00
11279,Others-CCCPS119a,2803,26.14754061,91.72797041,656,car,high,8,0,18-11-2016,12:27:00
11280,Others-CCCPS119a,2803,26.14754061,91.72797041,645,car,high,8,0,18-11-2016,13:01:00
11281,Others-CCCPS119a,2803,26.14754061,91.72797041,656,bike,high,8,0,18-11-2016,13:34:00
11282,Others-CCCPS119a,2803,26.14754061,91.72797041,639,bike,high,6,0,18-11-2016,14:01:00
11283,Others-CCCPS119a,2803,26.14754061,91.72797041,628,car,average,4,0,18-11-2016,14:28:00
11284,Others-CCCPS119a,2803,26.14754061,91.72797041,605,car,low,2,0,18-11-2016,15:01:00
11285,Others-CCCPS119a,2803,26.14754061,91.72797041,576,cycle,low,2,0,18-11-2016,15:28:00
11286,Others-CCCPS119a,2803,26.14754061,91.72797041,554,bike,low,2,0,18-11-2016,16:01:00
11287,Others-CCCPS119a,2803,26.14754061,91.72797041,529,car,low,2,0,18-11-2016,16:28:00
11288,Others-CCCPS119a,2803,26.14754061,91.72797041,110,car,low,1,0,19-11-2016,07:57:00
11289,Others-CCCPS119a,2803,26.14754061,91.72797041,124,bike,low,2,0,19-11-2016,08:31:00
11290,Others-CCCPS119a,2803,26.14754061,91.72797041,163,bike,low,2,0,19-11-2016,08:57:00
11291,Others-CCCPS119a,2803,26.14754061,91.72797041,216,bike,low,2,0,19-11-2016,09:31:00
11292,Others-CCCPS119a,2803,26.14754061,91.72797041,290,truck,low,3,0,19-11-2016,10:04:00
11293,Others-CCCPS119a,2803,26.14754061,91.72797041,342,car,average,4,0,19-11-2016,10:31:00
11294,Others-CCCPS119a,2803,26.14754061,91.72797041,400,bike,average,3,0,19-11-2016,10:58:00
11295,Others-CCCPS119a,2803,26.14754061,91.72797041,479,car,average,5,0,19-11-2016,11:31:00
11296,Others-CCCPS119a,2803,26.14754061,91.72797041,540,car,average,6,0,19-11-2016,12:04:00
11297,Others-CCCPS119a,2803,26.14754061,91.72797041,545,car,average,6,0,19-11-2016,12:31:00
11298,Others-CCCPS119a,2803,26.14754061,91.72797041,546,bike,high,7,0,19-11-2016,13:04:00
11299,Others-CCCPS119a,2803,26.14754061,91.72797041,546,car,high,7,0,19-11-2016,13:31:00
11300,Others-CCCPS119a,2803,26.14754061,91.72797041,556,bike,average,4,0,19-11-2016,14:04:00
11301,Others-CCCPS119a,2803,26.14754061,91.72797041,549,bike,average,4,0,19-11-2016,14:31:00
11302,Others-CCCPS119a,2803,26.14754061,91.72797041,551,truck,low,2,0,19-11-2016,15:04:00
11303,Others-CCCPS119a,2803,26.14754061,91.72797041,568,car,low,2,0,19-11-2016,15:31:00
11304,Others-CCCPS119a,2803,26.14754061,91.72797041,585,car,low,2,0,19-11-2016,16:04:00
11305,Others-CCCPS119a,2803,26.14754061,91.72797041,611,bike,low,2,0,19-11-2016,16:31:00
11306,Others-CCCPS119a,2803,26.14754061,91.72797041,131,car,low,2,1,20-11-2016,08:01:00
11307,Others-CCCPS119a,2803,26.14754061,91.72797041,137,car,low,2,1,20-11-2016,08:27:00
11308,Others-CCCPS119a,2803,26.14754061,91.72797041,147,car,low,3,1,20-11-2016,09:01:00
11309,Others-CCCPS119a,2803,26.14754061,91.72797041,189,car,low,3,1,20-11-2016,09:27:00
11310,Others-CCCPS119a,2803,26.14754061,91.72797041,273,bike,low,4,1,20-11-2016,10:01:00
11311,Others-CCCPS119a,2803,26.14754061,91.72797041,337,car,low,4,1,20-11-2016,10:27:00
11312,Others-CCCPS119a,2803,26.14754061,91.72797041,442,cycle,average,7,1,20-11-2016,11:01:00
11313,Others-CCCPS119a,2803,26.14754061,91.72797041,519,car,average,7,1,20-11-2016,11:27:00
11314,Others-CCCPS119a,2803,26.14754061,91.72797041,622,car,high,12,1,20-11-2016,12:01:00
11315,Others-CCCPS119a,2803,26.14754061,91.72797041,714,car,high,12,1,20-11-2016,12:34:00
11316,Others-CCCPS119a,2803,26.14754061,91.72797041,843,bike,high,12,1,20-11-2016,13:07:00
11317,Others-CCCPS119a,2803,26.14754061,91.72797041,932,bike,high,12,1,20-11-2016,13:27:00
11318,Others-CCCPS119a,2803,26.14754061,91.72797041,1168,car,average,7,1,20-11-2016,14:01:00
11319,Others-CCCPS119a,2803,26.14754061,91.72797041,1340,bike,average,7,1,20-11-2016,14:27:00
11320,Others-CCCPS119a,2803,26.14754061,91.72797041,1534,car,low,4,1,20-11-2016,15:01:00
11321,Others-CCCPS119a,2803,26.14754061,91.72797041,1531,car,low,4,1,20-11-2016,15:27:00
11322,Others-CCCPS119a,2803,26.14754061,91.72797041,1485,car,low,3,1,20-11-2016,16:01:00
11323,Others-CCCPS119a,2803,26.14754061,91.72797041,1448,car,average,5,1,20-11-2016,16:31:00
11324,Others-CCCPS119a,2803,26.14754061,91.72797041,241,car,low,2,0,21-11-2016,08:04:00
11325,Others-CCCPS119a,2803,26.14754061,91.72797041,283,car,low,2,0,21-11-2016,08:31:00
11326,Others-CCCPS119a,2803,26.14754061,91.72797041,344,car,average,3,0,21-11-2016,09:04:00
11327,Others-CCCPS119a,2803,26.14754061,91.72797041,388,car,low,3,0,21-11-2016,09:31:00
11328,Others-CCCPS119a,2803,26.14754061,91.72797041,445,car,low,3,0,21-11-2016,10:04:00
11329,Others-CCCPS119a,2803,26.14754061,91.72797041,468,bike,average,4,0,21-11-2016,10:31:00
11330,Others-CCCPS119a,2803,26.14754061,91.72797041,518,cycle,average,5,0,21-11-2016,11:04:00
11331,Others-CCCPS119a,2803,26.14754061,91.72797041,552,car,average,5,0,21-11-2016,11:30:00
11332,Others-CCCPS119a,2803,26.14754061,91.72797041,575,car,average,6,0,21-11-2016,11:57:00
11333,Others-CCCPS119a,2803,26.14754061,91.72797041,592,car,high,9,0,21-11-2016,12:31:00
11334,Others-CCCPS119a,2803,26.14754061,91.72797041,615,bike,high,8,0,21-11-2016,12:57:00
11335,Others-CCCPS119a,2803,26.14754061,91.72797041,604,car,high,7,0,21-11-2016,13:31:00
11336,Others-CCCPS119a,2803,26.14754061,91.72797041,612,car,average,4,0,21-11-2016,14:04:00
11337,Others-CCCPS119a,2803,26.14754061,91.72797041,609,car,high,6,0,21-11-2016,14:31:00
11338,Others-CCCPS119a,2803,26.14754061,91.72797041,583,car,average,5,0,21-11-2016,14:57:00
11339,Others-CCCPS119a,2803,26.14754061,91.72797041,542,car,low,3,0,21-11-2016,15:31:00
11340,Others-CCCPS119a,2803,26.14754061,91.72797041,523,car,low,2,0,21-11-2016,15:57:00
11341,Others-CCCPS119a,2803,26.14754061,91.72797041,467,car,low,2,0,21-11-2016,16:31:00
11342,Others-CCCPS119a,2803,26.14754061,91.72797041,272,car,low,2,0,22-11-2016,07:57:00
11343,Others-CCCPS119a,2803,26.14754061,91.72797041,350,cycle,low,2,0,22-11-2016,08:31:00
11344,Others-CCCPS119a,2803,26.14754061,91.72797041,455,car,low,2,0,22-11-2016,09:04:00
11345,Others-CCCPS119a,2803,26.14754061,91.72797041,505,bike,low,2,0,22-11-2016,09:31:00
11346,Others-CCCPS119a,2803,26.14754061,91.72797041,565,bike,low,3,0,22-11-2016,10:04:00
11347,Others-CCCPS119a,2803,26.14754061,91.72797041,599,car,average,5,0,22-11-2016,10:31:00
11348,Others-CCCPS119a,2803,26.14754061,91.72797041,637,car,average,6,0,22-11-2016,11:04:00
11349,Others-CCCPS119a,2803,26.14754061,91.72797041,645,car,average,6,0,22-11-2016,11:31:00
11350,Others-CCCPS119a,2803,26.14754061,91.72797041,648,car,high,8,0,22-11-2016,12:04:00
11351,Others-CCCPS119a,2803,26.14754061,91.72797041,639,car,high,9,0,22-11-2016,12:31:00
11352,Others-CCCPS119a,2803,26.14754061,91.72797041,650,car,average,7,0,22-11-2016,12:57:00
11353,Others-CCCPS119a,2803,26.14754061,91.72797041,643,cycle,high,8,0,22-11-2016,13:31:00
11354,Others-CCCPS119a,2803,26.14754061,91.72797041,639,car,average,6,0,22-11-2016,13:57:00
11355,Others-CCCPS119a,2803,26.14754061,91.72797041,615,car,average,5,0,22-11-2016,14:31:00
11356,Others-CCCPS119a,2803,26.14754061,91.72797041,594,bike,average,4,0,22-11-2016,14:57:00
11357,Others-CCCPS119a,2803,26.14754061,91.72797041,564,cycle,low,3,0,22-11-2016,15:31:00
11358,Others-CCCPS119a,2803,26.14754061,91.72797041,534,car,low,2,0,22-11-2016,15:57:00
11359,Others-CCCPS119a,2803,26.14754061,91.72797041,458,car,low,2,0,22-11-2016,16:30:00
11360,Others-CCCPS119a,2803,26.14754061,91.72797041,292,car,low,2,0,23-11-2016,08:04:00
11361,Others-CCCPS119a,2803,26.14754061,91.72797041,359,cycle,low,2,0,23-11-2016,08:30:00
11362,Others-CCCPS119a,2803,26.14754061,91.72797041,436,bike,low,2,0,23-11-2016,08:57:00
11363,Others-CCCPS119a,2803,26.14754061,91.72797041,514,car,low,3,0,23-11-2016,09:31:00
11364,Others-CCCPS119a,2803,26.14754061,91.72797041,570,cycle,low,3,0,23-11-2016,10:04:00
11365,Others-CCCPS119a,2803,26.14754061,91.72797041,605,car,average,4,0,23-11-2016,10:31:00
11366,Others-CCCPS119a,2803,26.14754061,91.72797041,611,truck,high,8,0,23-11-2016,11:04:00
11367,Others-CCCPS119a,2803,26.14754061,91.72797041,614,car,average,6,0,23-11-2016,11:31:00
11368,Others-CCCPS119a,2803,26.14754061,91.72797041,614,car,average,5,0,23-11-2016,11:57:00
11369,Others-CCCPS119a,2803,26.14754061,91.72797041,622,bike,high,9,0,23-11-2016,12:31:00
11370,Others-CCCPS119a,2803,26.14754061,91.72797041,624,cycle,high,7,0,23-11-2016,13:04:00
11371,Others-CCCPS119a,2803,26.14754061,91.72797041,632,car,high,7,0,23-11-2016,13:31:00
11372,Others-CCCPS119a,2803,26.14754061,91.72797041,637,car,average,6,0,23-11-2016,13:57:00
11373,Others-CCCPS119a,2803,26.14754061,91.72797041,628,car,average,4,0,23-11-2016,14:30:00
11374,Others-CCCPS119a,2803,26.14754061,91.72797041,600,truck,low,2,0,23-11-2016,15:04:00
11375,Others-CCCPS119a,2803,26.14754061,91.72797041,579,truck,low,2,0,23-11-2016,15:31:00
11376,Others-CCCPS119a,2803,26.14754061,91.72797041,538,car,low,2,0,23-11-2016,16:04:00
11377,Others-CCCPS119a,2803,26.14754061,91.72797041,495,car,low,2,0,23-11-2016,16:30:00
11378,Others-CCCPS119a,2803,26.14754061,91.72797041,225,car,low,2,0,24-11-2016,08:00:00
11379,Others-CCCPS119a,2803,26.14754061,91.72797041,276,truck,average,2,0,24-11-2016,08:27:00
11380,Others-CCCPS119a,2803,26.14754061,91.72797041,363,car,average,3,0,24-11-2016,09:00:00
11381,Others-CCCPS119a,2803,26.14754061,91.72797041,440,car,low,2,0,24-11-2016,09:34:00
11382,Others-CCCPS119a,2803,26.14754061,91.72797041,476,truck,low,3,0,24-11-2016,10:01:00
11383,Others-CCCPS119a,2803,26.14754061,91.72797041,506,bike,low,3,0,24-11-2016,10:27:00
11384,Others-CCCPS119a,2803,26.14754061,91.72797041,546,car,average,5,0,24-11-2016,11:00:00
11385,Others-CCCPS119a,2803,26.14754061,91.72797041,566,bike,average,5,0,24-11-2016,11:27:00
11386,Others-CCCPS119a,2803,26.14754061,91.72797041,598,car,high,9,0,24-11-2016,12:00:00
11387,Others-CCCPS119a,2803,26.14754061,91.72797041,615,cycle,high,9,0,24-11-2016,12:30:00
11388,Others-CCCPS119a,2803,26.14754061,91.72797041,616,bike,high,8,0,24-11-2016,13:04:00
11389,Others-CCCPS119a,2803,26.14754061,91.72797041,614,bike,high,8,0,24-11-2016,13:30:00
11390,Others-CCCPS119a,2803,26.14754061,91.72797041,607,car,average,5,0,24-11-2016,13:57:00
11391,Others-CCCPS119a,2803,26.14754061,91.72797041,595,bike,average,4,0,24-11-2016,14:30:00
11392,Others-CCCPS119a,2803,26.14754061,91.72797041,582,bike,average,4,0,24-11-2016,14:57:00
11393,Others-CCCPS119a,2803,26.14754061,91.72797041,550,car,low,2,0,24-11-2016,15:31:00
11394,Others-CCCPS119a,2803,26.14754061,91.72797041,528,car,low,2,0,24-11-2016,15:57:00
11395,Others-CCCPS119a,2803,26.14754061,91.72797041,477,car,average,2,0,24-11-2016,16:31:00
11396,Others-CCCPS119a,2803,26.14754061,91.72797041,233,car,low,2,0,25-11-2016,08:00:00
11397,Others-CCCPS119a,2803,26.14754061,91.72797041,233,bike,low,2,0,25-11-2016,08:00:00
11398,Others-CCCPS119a,2803,26.14754061,91.72797041,363,car,low,2,0,25-11-2016,09:00:00
11399,Others-CCCPS119a,2803,26.14754061,91.72797041,424,cycle,low,2,0,25-11-2016,09:27:00
11400,Others-CCCPS119a,2803,26.14754061,91.72797041,491,car,low,3,0,25-11-2016,10:00:00
11401,Others-CCCPS119a,2803,26.14754061,91.72797041,552,bike,low,3,0,25-11-2016,10:27:00
11402,Others-CCCPS119a,2803,26.14754061,91.72797041,610,car,average,5,0,25-11-2016,11:00:00
11403,Others-CCCPS119a,2803,26.14754061,91.72797041,634,truck,average,5,0,25-11-2016,11:27:00
11404,Others-CCCPS119a,2803,26.14754061,91.72797041,642,car,high,9,0,25-11-2016,12:00:00
11405,Others-CCCPS119a,2803,26.14754061,91.72797041,625,car,high,9,0,25-11-2016,12:34:00
11406,Others-CCCPS119a,2803,26.14754061,91.72797041,619,car,high,7,0,25-11-2016,13:00:00
11407,Others-CCCPS119a,2803,26.14754061,91.72797041,614,car,high,8,0,25-11-2016,13:27:00
11408,Others-CCCPS119a,2803,26.14754061,91.72797041,615,car,average,4,0,25-11-2016,14:00:00
11409,Others-CCCPS119a,2803,26.14754061,91.72797041,599,car,average,5,0,25-11-2016,14:34:00
11410,Others-CCCPS119a,2803,26.14754061,91.72797041,577,cycle,average,3,0,25-11-2016,15:00:00
11411,Others-CCCPS119a,2803,26.14754061,91.72797041,554,truck,low,2,0,25-11-2016,15:27:00
11412,Others-CCCPS119a,2803,26.14754061,91.72797041,531,car,low,2,0,25-11-2016,16:00:00
11413,Others-CCCPS119a,2803,26.14754061,91.72797041,495,truck,low,2,0,25-11-2016,16:27:00
11414,Others-CCCPS119a,2803,26.14754061,91.72797041,171,car,low,2,0,26-11-2016,08:01:00
11415,Others-CCCPS119a,2803,26.14754061,91.72797041,218,truck,low,2,0,26-11-2016,08:28:00
11416,Others-CCCPS119a,2803,26.14754061,91.72797041,274,bike,low,2,0,26-11-2016,09:01:00
11417,Others-CCCPS119a,2803,26.14754061,91.72797041,341,car,low,2,0,26-11-2016,09:35:00
11418,Others-CCCPS119a,2803,26.14754061,91.72797041,397,car,average,4,0,26-11-2016,10:01:00
11419,Others-CCCPS119a,2803,26.14754061,91.72797041,493,bike,high,6,0,26-11-2016,10:35:00
11420,Others-CCCPS119a,2803,26.14754061,91.72797041,565,car,high,8,0,26-11-2016,11:01:00
11421,Others-CCCPS119a,2803,26.14754061,91.72797041,589,bike,average,6,0,26-11-2016,11:28:00
11422,Others-CCCPS119a,2803,26.14754061,91.72797041,623,car,high,8,0,26-11-2016,12:01:00
11423,Others-CCCPS119a,2803,26.14754061,91.72797041,638,car,high,8,0,26-11-2016,12:28:00
11424,Others-CCCPS119a,2803,26.14754061,91.72797041,652,car,high,7,0,26-11-2016,13:01:00
11425,Others-CCCPS119a,2803,26.14754061,91.72797041,644,car,high,8,0,26-11-2016,13:28:00
11426,Others-CCCPS119a,2803,26.14754061,91.72797041,661,car,average,3,0,26-11-2016,14:01:00
11427,Others-CCCPS119a,2803,26.14754061,91.72797041,674,car,average,4,0,26-11-2016,14:41:00
11428,Others-CCCPS119a,2803,26.14754061,91.72797041,686,car,low,3,0,26-11-2016,15:01:00
11429,Others-CCCPS119a,2803,26.14754061,91.72797041,696,car,low,3,0,26-11-2016,15:28:00
11430,Others-CCCPS119a,2803,26.14754061,91.72797041,729,car,low,2,0,26-11-2016,16:01:00
11431,Others-CCCPS119a,2803,26.14754061,91.72797041,753,car,low,2,0,26-11-2016,16:28:00
11432,Others-CCCPS119a,2803,26.14754061,91.72797041,155,bike,average,2,1,27-11-2016,08:02:00
11433,Others-CCCPS119a,2803,26.14754061,91.72797041,159,car,low,2,1,27-11-2016,08:32:00
11434,Others-CCCPS119a,2803,26.14754061,91.72797041,175,car,low,2,1,27-11-2016,09:02:00
11435,Others-CCCPS119a,2803,26.14754061,91.72797041,210,car,low,3,1,27-11-2016,09:32:00
11436,Others-CCCPS119a,2803,26.14754061,91.72797041,263,bike,low,4,1,27-11-2016,10:01:00
11437,Others-CCCPS119a,2803,26.14754061,91.72797041,364,car,average,6,1,27-11-2016,10:32:00
11438,Others-CCCPS119a,2803,26.14754061,91.72797041,516,car,average,8,1,27-11-2016,11:01:00
11439,Others-CCCPS119a,2803,26.14754061,91.72797041,634,car,average,8,1,27-11-2016,11:31:00
11440,Others-CCCPS119a,2803,26.14754061,91.72797041,722,bike,high,12,1,27-11-2016,12:01:00
11441,Others-CCCPS119a,2803,26.14754061,91.72797041,826,cycle,high,12,1,27-11-2016,12:32:00
11442,Others-CCCPS119a,2803,26.14754061,91.72797041,997,car,high,11,1,27-11-2016,13:08:00
11443,Others-CCCPS119a,2803,26.14754061,91.72797041,1104,cycle,average,9,1,27-11-2016,13:32:00
11444,Others-CCCPS119a,2803,26.14754061,91.72797041,1154,car,high,9,1,27-11-2016,14:02:00
11445,Others-CCCPS119a,2803,26.14754061,91.72797041,1147,cycle,average,7,1,27-11-2016,14:31:00
11446,Others-CCCPS119a,2803,26.14754061,91.72797041,1129,car,average,5,1,27-11-2016,15:01:00
11447,Others-CCCPS119a,2803,26.14754061,91.72797041,1113,car,average,5,1,27-11-2016,15:32:00
11448,Others-CCCPS119a,2803,26.14754061,91.72797041,1071,truck,low,4,1,27-11-2016,16:01:00
11449,Others-CCCPS119a,2803,26.14754061,91.72797041,1046,cycle,low,3,1,27-11-2016,16:32:00
11450,Others-CCCPS119a,2803,26.14754061,91.72797041,219,car,average,2,0,28-11-2016,08:01:00
11451,Others-CCCPS119a,2803,26.14754061,91.72797041,283,bike,low,2,0,28-11-2016,08:32:00
11452,Others-CCCPS119a,2803,26.14754061,91.72797041,355,bike,low,2,0,28-11-2016,09:02:00
11453,Others-CCCPS119a,2803,26.14754061,91.72797041,402,car,low,2,0,28-11-2016,09:28:00
11454,Others-CCCPS119a,2803,26.14754061,91.72797041,470,car,low,4,0,28-11-2016,10:01:00
11455,Others-CCCPS119a,2803,26.14754061,91.72797041,538,truck,average,4,0,28-11-2016,10:32:00
11456,Others-CCCPS119a,2803,26.14754061,91.72797041,578,car,average,6,0,28-11-2016,11:01:00
11457,Others-CCCPS119a,2803,26.14754061,91.72797041,615,car,average,6,0,28-11-2016,11:32:00
11458,Others-CCCPS119a,2803,26.14754061,91.72797041,624,car,high,8,0,28-11-2016,12:01:00
11459,Others-CCCPS119a,2803,26.14754061,91.72797041,633,bike,high,8,0,28-11-2016,12:28:00
11460,Others-CCCPS119a,2803,26.14754061,91.72797041,639,car,average,6,0,28-11-2016,13:02:00
11461,Others-CCCPS119a,2803,26.14754061,91.72797041,638,car,high,8,0,28-11-2016,13:31:00
11462,Others-CCCPS119a,2803,26.14754061,91.72797041,626,bike,high,6,0,28-11-2016,14:02:00
11463,Others-CCCPS119a,2803,26.14754061,91.72797041,605,car,average,4,0,28-11-2016,14:32:00
11464,Others-CCCPS119a,2803,26.14754061,91.72797041,584,cycle,low,4,0,28-11-2016,15:02:00
11465,Others-CCCPS119a,2803,26.14754061,91.72797041,553,cycle,low,2,0,28-11-2016,15:41:00
11466,Others-CCCPS119a,2803,26.14754061,91.72797041,524,car,low,2,0,28-11-2016,16:02:00
11467,Others-CCCPS119a,2803,26.14754061,91.72797041,488,car,low,2,0,28-11-2016,16:28:00
11468,Others-CCCPS119a,2803,26.14754061,91.72797041,271,car,low,2,0,29-11-2016,07:55:00
11469,Others-CCCPS119a,2803,26.14754061,91.72797041,350,cycle,low,2,0,29-11-2016,08:28:00
11470,Others-CCCPS119a,2803,26.14754061,91.72797041,429,car,low,3,0,29-11-2016,09:02:00
11471,Others-CCCPS119a,2803,26.14754061,91.72797041,507,car,average,3,0,29-11-2016,09:28:00
11472,Others-CCCPS119a,2803,26.14754061,91.72797041,522,truck,low,3,0,29-11-2016,10:01:00
11473,Others-CCCPS119a,2803,26.14754061,91.72797041,579,bike,low,3,0,29-11-2016,10:28:00
11474,Others-CCCPS119a,2803,26.14754061,91.72797041,645,car,average,5,0,29-11-2016,11:01:00
11475,Others-CCCPS119a,2803,26.14754061,91.72797041,665,cycle,average,6,0,29-11-2016,11:28:00
11476,Others-CCCPS119a,2803,26.14754061,91.72797041,674,car,average,6,0,29-11-2016,11:55:00
11477,Others-CCCPS119a,2803,26.14754061,91.72797041,667,car,high,9,0,29-11-2016,12:28:00
11478,Others-CCCPS119a,2803,26.14754061,91.72797041,653,car,high,7,0,29-11-2016,13:02:00
11479,Others-CCCPS119a,2803,26.14754061,91.72797041,634,cycle,high,7,0,29-11-2016,13:28:00
11480,Others-CCCPS119a,2803,26.14754061,91.72797041,641,truck,average,4,0,29-11-2016,14:01:00
11481,Others-CCCPS119a,2803,26.14754061,91.72797041,637,bike,average,4,0,29-11-2016,14:28:00
11482,Others-CCCPS119a,2803,26.14754061,91.72797041,616,car,average,4,0,29-11-2016,14:55:00
11483,Others-CCCPS119a,2803,26.14754061,91.72797041,584,car,low,2,0,29-11-2016,15:28:00
11484,Others-CCCPS119a,2803,26.14754061,91.72797041,552,car,low,2,0,29-11-2016,16:02:00
11485,Others-CCCPS119a,2803,26.14754061,91.72797041,498,car,low,2,0,29-11-2016,16:28:00
11486,Others-CCCPS119a,2803,26.14754061,91.72797041,295,truck,low,1,0,30-11-2016,08:02:00
11487,Others-CCCPS119a,2803,26.14754061,91.72797041,348,car,low,2,0,30-11-2016,08:28:00
11488,Others-CCCPS119a,2803,26.14754061,91.72797041,451,bike,low,2,0,30-11-2016,09:01:00
11489,Others-CCCPS119a,2803,26.14754061,91.72797041,523,car,low,3,0,30-11-2016,09:28:00
11490,Others-CCCPS119a,2803,26.14754061,91.72797041,589,cycle,low,3,0,30-11-2016,10:01:00
11491,Others-CCCPS119a,2803,26.14754061,91.72797041,645,car,low,3,0,30-11-2016,10:28:00
11492,Others-CCCPS119a,2803,26.14754061,91.72797041,651,car,average,4,0,30-11-2016,10:55:00
11493,Others-CCCPS119a,2803,26.14754061,91.72797041,672,bike,average,6,0,30-11-2016,11:28:00
11494,Others-CCCPS119a,2803,26.14754061,91.72797041,679,car,high,9,0,30-11-2016,12:01:00
11495,Others-CCCPS119a,2803,26.14754061,91.72797041,674,car,high,9,0,30-11-2016,12:28:00
11496,Others-CCCPS119a,2803,26.14754061,91.72797041,663,cycle,high,8,0,30-11-2016,13:01:00
11497,Others-CCCPS119a,2803,26.14754061,91.72797041,675,car,high,8,0,30-11-2016,13:28:00
11498,Others-CCCPS119a,2803,26.14754061,91.72797041,662,car,average,4,0,30-11-2016,14:01:00
11499,Others-CCCPS119a,2803,26.14754061,91.72797041,653,car,average,4,0,30-11-2016,14:28:00
11500,Others-CCCPS119a,2803,26.14754061,91.72797041,634,bike,low,3,0,30-11-2016,15:01:00
11501,Others-CCCPS119a,2803,26.14754061,91.72797041,595,car,low,3,0,30-11-2016,15:28:00
11502,Others-CCCPS119a,2803,26.14754061,91.72797041,575,cycle,low,2,0,30-11-2016,16:01:00
11503,Others-CCCPS119a,2803,26.14754061,91.72797041,559,car,low,2,0,30-11-2016,16:28:00
11504,Others-CCCPS119a,2803,26.14754061,91.72797041,276,car,low,2,0,01-12-2016,08:05:00
11505,Others-CCCPS119a,2803,26.14754061,91.72797041,317,car,low,2,0,01-12-2016,08:25:00
11506,Others-CCCPS119a,2803,26.14754061,91.72797041,406,cycle,low,2,0,01-12-2016,08:58:00
11507,Others-CCCPS119a,2803,26.14754061,91.72797041,470,truck,low,2,0,01-12-2016,09:25:00
11508,Others-CCCPS119a,2803,26.14754061,91.72797041,555,bike,low,3,0,01-12-2016,09:58:00
11509,Others-CCCPS119a,2803,26.14754061,91.72797041,589,bike,low,4,0,01-12-2016,10:25:00
11510,Others-CCCPS119a,2803,26.14754061,91.72797041,625,truck,average,5,0,01-12-2016,10:58:00
11511,Others-CCCPS119a,2803,26.14754061,91.72797041,646,car,average,6,0,01-12-2016,11:32:00
11512,Others-CCCPS119a,2803,26.14754061,91.72797041,657,car,high,8,0,01-12-2016,11:58:00
11513,Others-CCCPS119a,2803,26.14754061,91.72797041,655,truck,high,8,0,01-12-2016,12:25:00
11514,Others-CCCPS119a,2803,26.14754061,91.72797041,660,car,high,9,0,01-12-2016,12:58:00
11515,Others-CCCPS119a,2803,26.14754061,91.72797041,655,bike,high,8,0,01-12-2016,13:25:00
11516,Others-CCCPS119a,2803,26.14754061,91.72797041,644,cycle,average,5,0,01-12-2016,13:58:00
11517,Others-CCCPS119a,2803,26.14754061,91.72797041,630,bike,high,6,0,01-12-2016,14:25:00
11518,Others-CCCPS119a,2803,26.14754061,91.72797041,607,bike,high,6,0,01-12-2016,14:58:00
11519,Others-CCCPS119a,2803,26.14754061,91.72797041,588,truck,low,2,0,01-12-2016,15:25:00
11520,Others-CCCPS119a,2803,26.14754061,91.72797041,540,car,low,3,0,01-12-2016,15:58:00
11521,Others-CCCPS119a,2803,26.14754061,91.72797041,510,car,low,1,0,01-12-2016,16:25:00
11522,Others-CCCPS119a,2803,26.14754061,91.72797041,222,cycle,low,1,0,02-12-2016,07:55:00
11523,Others-CCCPS119a,2803,26.14754061,91.72797041,287,car,low,2,0,02-12-2016,08:28:00
11524,Others-CCCPS119a,2803,26.14754061,91.72797041,351,car,low,2,0,02-12-2016,09:01:00
11525,Others-CCCPS119a,2803,26.14754061,91.72797041,390,car,low,2,0,02-12-2016,09:28:00
11526,Others-CCCPS119a,2803,26.14754061,91.72797041,439,bike,low,3,0,02-12-2016,10:02:00
